file,rel_path,block,n_tokens,speaker,source,ai_draft,translation
dom2ENC_T2_Afternoon.mes,Script/dom2ENC_T2_Afternoon.mes,0,12,주인공,ん……?ゲーニッツ先生,음? 게닛츠 선생님,음? 게닛츠 선생님
dom2ENC_T2_Afternoon.mes,Script/dom2ENC_T2_Afternoon.mes,1,16,Goenitz,神よ……私をお導きください……,신이시여…… 저를 인도하소서,신이시여…… 저를 인도하소서
dom2ENC_T2_Afternoon.mes,Script/dom2ENC_T2_Afternoon.mes,2,40,주인공,(い、祈ってる!そういえば、<6E5C>ゲーニッツ先生って牧師も<6E5C>やってるんだったよな),(기도 중이야! 그러고 보니<6E5C>게닛츠 선생님 목사님도<6E5C>겸하고 계셨었지),(기도 중이야! 그러고 보니<6E5C>게닛츠 선생님 목사님도<6E5C>겸하고 계셨었지)
dom2ENC_T2_Afternoon.mes,Script/dom2ENC_T2_Afternoon.mes,3,22,주인공,(ど、どこかに導かれていったのか<6E5C>な……),(어딘가로 인도되어 가버<6E5C>린 걸까……),(어딘가로 인도되어 가버<6E5C>린 걸까……)
dom2ENC_T2_Afternoon.mes,Script/dom2ENC_T2_Afternoon.mes,4,15,Shizuku,<이름:3131>くん、レポート進んでる?,"<이름:3131>군, 리포트 진행돼?","<이름:3131>군, 리포트 진행돼?"
dom2ENC_T2_Afternoon.mes,Script/dom2ENC_T2_Afternoon.mes,5,9,주인공,閉かないでよ……,묻지 말아줘……,묻지 말아줘……
dom2ENC_T2_Afternoon.mes,Script/dom2ENC_T2_Afternoon.mes,6,23,Shizuku,アハハ、こんなところで遊んでてい<6E5C>いのかな?,"아하하, 여기서 놀아도<6E5C>괜찮은 걸까?","아하하, 여기서 놀아도<6E5C>괜찮은 걸까?"
dom2ENC_T2_Afternoon.mes,Script/dom2ENC_T2_Afternoon.mes,7,14,Shizuku,ちゃんとやらないと留年だよ,제대로 안 하면 유급이야,제대로 안 하면 유급이야
dom2ENC_T2_Afternoon.mes,Script/dom2ENC_T2_Afternoon.mes,8,12,주인공,意地悪だな、巳沢さんは,심술맞네 미사와 씨는,심술맞네 미사와 씨는
dom2ENC_T2_Afternoon.mes,Script/dom2ENC_T2_Afternoon.mes,9,7,Shizuku,フフ、ごめん,"후후, 미안","후후, 미안"
