file,rel_path,block,n_tokens,speaker,source,ai_draft,translation
dom3Festival.mes,Script/dom3Festival.mes,0,15,[효과음/내레이션],ヒュ~、ドン<020A>パンッ<020A>パンッ,"휘~,펑<020A>팡<020A>팡","휘~,펑<020A>팡<020A>팡"
dom3Festival.mes,Script/dom3Festival.mes,1,14,주인공,何の音だ?遠くの方から……,무슨 소리지? 멀리서……,무슨 소리지? 멀리서……
dom3Festival.mes,Script/dom3Festival.mes,2,14,Iroha,今日は夏祭りですよ、旦那様,"오늘 여름축제예요,서방님","오늘 여름축제예요,서방님"
dom3Festival.mes,Script/dom3Festival.mes,3,5,주인공,夏祭り?,축제?,축제?
dom3Festival.mes,Script/dom3Festival.mes,4,35,Iroha,ええ、河原で花火を<6E5C>上げているのです.<6E5C>旦那様は行かれないのですか?,"네, 강가에서 불꽃놀이를<6E5C>하고 있어요.<6E5C>서방님은 안 가시나요?","네, 강가에서 불꽃놀이를<6E5C>하고 있어요.<6E5C>서방님은 안 가시나요?"
dom3Festival.mes,Script/dom3Festival.mes,5,6,주인공,そうだなぁ,그렇구나,그렇구나
dom3Festival.mes,Script/dom3Festival.mes,6,19,주인공,(誰かを誘って行って<6E5C>みようか……),(누군가를 데려가<6E5C>볼까……),(누군가를 데려가<6E5C>볼까……)
dom3Festival.mes,Script/dom3Festival.mes,7,15,[선택지],ナコルル詩乃ミナ凛花次のページ,나코루루시노미나린카다음페이지,나코루루\시노\미나\린카\다음페이지
dom3Festival.mes,Script/dom3Festival.mes,8,12,[선택지],サヤ命色いろは次のページ,사야미코토시키이로하다음,사야\미코토\시키\이로하\다음
dom3Festival.mes,Script/dom3Festival.mes,9,8,[선택지],千夜最初のページ,치요\처음 페이지,치요\처음 페이지
dom3Festival.mes,Script/dom3Festival.mes,10,10,Nakoruru,夏祭り……ですか?,여름축제……예요?,여름축제……예요?
dom3Festival.mes,Script/dom3Festival.mes,11,9,주인공,何かまずいのか?,뭐 문제 있어?,뭐 문제 있어?
dom3Festival.mes,Script/dom3Festival.mes,12,29,UNKNOWN_7e,姉様は、これからあたしといっしょ<6E5C>に夏祭りに行くんだよ!,언니는 이제부터 나랑 같이<6E5C>여름 축제에 갈 거야!,언니는 이제부터 나랑 같이<6E5C>여름 축제에 갈 거야!
dom3Festival.mes,Script/dom3Festival.mes,13,9,주인공,え……そうなの?,어……그래?,어……그래?
dom3Festival.mes,Script/dom3Festival.mes,14,14,Nakoruru,そうなんです.ごめんなさい,그런 거예요.죄송해요,그런 거예요.죄송해요
dom3Festival.mes,Script/dom3Festival.mes,15,17,주인공,(むむ、誘うのが遅かったか……),"(음, 초대가 늦었나……)","(음, 초대가 늦었나……)"
dom3Festival.mes,Script/dom3Festival.mes,16,9,Nakoruru,夏祭り、ですか?,"축제,말인가요?","축제,말인가요?"
dom3Festival.mes,Script/dom3Festival.mes,17,15,주인공,うん.いっしょに行かないか?,응.같이 가지 않을래?,응.같이 가지 않을래?
dom3Festival.mes,Script/dom3Festival.mes,18,11,Nakoruru,でも、リムルルが……,"근데,리무루루가……","근데,리무루루가……"
dom3Festival.mes,Script/dom3Festival.mes,19,23,주인공,あ、もしかしてふたりで行く<6E5C>予定だったのか?,"아, 혹시 둘이서 갈<6E5C>계획이었나?","아, 혹시 둘이서 갈<6E5C>계획이었나?"
dom3Festival.mes,Script/dom3Festival.mes,20,5,Nakoruru,……はい,……네,……네
dom3Festival.mes,Script/dom3Festival.mes,21,6,주인공,そうか……,그런가……,그런가……
dom3Festival.mes,Script/dom3Festival.mes,22,11,[선택지],あきらめるあきらめない,포기한다\포기 안 한다,포기한다\포기 안 한다
dom3Festival.mes,Script/dom3Festival.mes,23,25,주인공,そういうことなら仕方ないな.<6E5C>今回はあきらめるよ,그런 거라면 어쩔 수 없지.<6E5C>이번엔 포기할게,그런 거라면 어쩔 수 없지.<6E5C>이번엔 포기할게
dom3Festival.mes,Script/dom3Festival.mes,24,4,UNKNOWN_7e,ダメ!,안돼!,안돼!
dom3Festival.mes,Script/dom3Festival.mes,25,6,Nakoruru,リムルル?,리무루루?,리무루루?
dom3Festival.mes,Script/dom3Festival.mes,26,40,UNKNOWN_7e,姉様、たまには自分に素直になって<6E5C>よ!<이름:3232>兄様といっしょに<6E5C>行きたいんでしょ?,"언니, 가끔은 솔직해져도<6E5C>되잖아!<이름:3232>오빠랑 같이<6E5C>가고 싶은 거잖아?","언니, 가끔은 솔직해져도<6E5C>되잖아!<이름:3232>오빠랑 같이<6E5C>가고 싶은 거잖아?"
dom3Festival.mes,Script/dom3Festival.mes,27,7,Nakoruru,……リムルル,……리무루루,……리무루루
dom3Festival.mes,Script/dom3Festival.mes,28,14,UNKNOWN_7e,<이름:3232>兄様!姉様を頼んだよ!,<이름:3232>오빠!언니를 부탁해!,<이름:3232>오빠!언니를 부탁해!
dom3Festival.mes,Script/dom3Festival.mes,29,6,주인공,お、おう!,"오, 오!","오, 오!"
dom3Festival.mes,Script/dom3Festival.mes,30,16,UNKNOWN_7e,それじゃ、いってらっしゃーい!,"그럼, 잘 다녀와~!","그럼, 잘 다녀와~!"
dom3Festival.mes,Script/dom3Festival.mes,31,4,[효과음/내레이션],ヒュ~、,"휘~,","휘~,"
dom3Festival.mes,Script/dom3Festival.mes,32,2,[효과음/내레이션],ドン,펑,펑
dom3Festival.mes,Script/dom3Festival.mes,33,3,[효과음/내레이션],パンッ,팡,팡
dom3Festival.mes,Script/dom3Festival.mes,34,4,[효과음/내레이션],パンッ,팡,팡
dom3Festival.mes,Script/dom3Festival.mes,35,13,Nakoruru,とても、きれいですね……,"정말, 예쁘네요……","정말, 예쁘네요……"
dom3Festival.mes,Script/dom3Festival.mes,36,3,주인공,ああ,그래,그래
dom3Festival.mes,Script/dom3Festival.mes,37,5,Nakoruru,きゃっ!,꺅!,꺅!
dom3Festival.mes,Script/dom3Festival.mes,38,5,주인공,危ない!,위험해!,위험해!
dom3Festival.mes,Script/dom3Festival.mes,39,4,[효과음/내레이션],ガバッ,덥석,덥석
dom3Festival.mes,Script/dom3Festival.mes,40,38,주인공,どうしたんだ、ナコルル.こんな<6E5C>河原でこけそうになるなんて、<6E5C>めずらしいな,"왜 그래, 나코루루.이런<6E5C>강가에서 넘어질 뻔하다니,<6E5C>희한하네","왜 그래, 나코루루.이런<6E5C>강가에서 넘어질 뻔하다니,<6E5C>희한하네"
dom3Festival.mes,Script/dom3Festival.mes,41,21,Nakoruru,ご、ごめんなさい.<6E5C>どうしたのかしら……,"미, 미안해요.<6E5C>왜 이러지……","미, 미안해요.<6E5C>왜 이러지……"
dom3Festival.mes,Script/dom3Festival.mes,42,16,Nakoruru,あの、もう大丈夫です.肩を……,이제 괜찮아요.어깨는……,이제 괜찮아요.어깨는……
dom3Festival.mes,Script/dom3Festival.mes,43,19,주인공,しばらく、このままでも<6E5C>いいかな……,"잠깐, 이대로도<6E5C>괜찮을까……","잠깐, 이대로도<6E5C>괜찮을까……"
dom3Festival.mes,Script/dom3Festival.mes,44,11,Nakoruru,……はい.今だけ……,……네.지금만……,……네.지금만……
dom3Festival.mes,Script/dom3Festival.mes,45,25,주인공,リムルル、ここはひとつ俺と<6E5C>代わってくれないか?,"리무루루, 여기는 나랑<6E5C>바꿔주지 않을래?","리무루루, 여기는 나랑<6E5C>바꿔주지 않을래?"
dom3Festival.mes,Script/dom3Festival.mes,46,2,UNKNOWN_7e,イ。,싫.,싫.
dom3Festival.mes,Script/dom3Festival.mes,47,2,UNKNOWN_7e,ヤ。,다.,다.
dom3Festival.mes,Script/dom3Festival.mes,48,2,UNKNOWN_7e,だ。,구.,구.
dom3Festival.mes,Script/dom3Festival.mes,49,3,UNKNOWN_7e,よ!,!!,!!
dom3Festival.mes,Script/dom3Festival.mes,50,7,주인공,そんなぁ……,그런……,그런……
dom3Festival.mes,Script/dom3Festival.mes,51,12,Nakoruru,ごめんなさい、<이름:3232>さん,"미안해요, <이름:3232>씨","미안해요, <이름:3232>씨"
dom3Festival.mes,Script/dom3Festival.mes,52,19,주인공,はぁ、仕方ない.<6E5C>ひとりで行くか……,"하, 어쩔 수 없지.<6E5C>혼자 갈까…","하, 어쩔 수 없지.<6E5C>혼자 갈까…"
dom3Festival.mes,Script/dom3Festival.mes,53,15,Shino,あら<이름:3232>さん、いいところに!,"어머<이름:3232>씨, 딱 왔네!","어머<이름:3232>씨, 딱 왔네!"
dom3Festival.mes,Script/dom3Festival.mes,54,30,주인공,え、まさか夏祭りのこと?<6E5C>そうか、詩乃さんも俺のことを……,"어, 설마 여름축제 얘기?<6E5C>그렇구나, 시노 씨도 날…","어, 설마 여름축제 얘기?<6E5C>그렇구나, 시노 씨도 날…"
dom3Festival.mes,Script/dom3Festival.mes,55,46,Shino,そうそう!おじいちゃんと露店を<6E5C>出すから手伝ってよ!人手はいくら<6E5C>あっても困らないからね!,맞아맞아!할아버지랑 노점을<6E5C>낼 거니까 도와줘!일손은 아무리<6E5C>많아도 모자라지 않아!,맞아맞아!할아버지랑 노점을<6E5C>낼 거니까 도와줘!일손은 아무리<6E5C>많아도 모자라지 않아!
dom3Festival.mes,Script/dom3Festival.mes,56,11,주인공,えぇ~、手伝いかよぉ,"에엥~,돕는 거야?","에엥~,돕는 거야?"
dom3Festival.mes,Script/dom3Festival.mes,57,29,Shino,こっちは、こんな稼ぎ時に遊んでる<6E5C>場合じゃないんだよっ!,"이쪽은, 이런 대목에 놀고 있을<6E5C>때가 아니라고!","이쪽은, 이런 대목에 놀고 있을<6E5C>때가 아니라고!"
dom3Festival.mes,Script/dom3Festival.mes,58,9,주인공,駄目だこりゃ……,안되겠다……,안되겠다……
dom3Festival.mes,Script/dom3Festival.mes,59,7,Shino,え、夏祭り?,"어, 축제?","어, 축제?"
dom3Festival.mes,Script/dom3Festival.mes,60,9,주인공,行きたくないの?,가기 싫어?,가기 싫어?
dom3Festival.mes,Script/dom3Festival.mes,61,38,Shino,そうじゃないけど、毎年祭りには<6E5C>おじいちゃんと露店を出すから、<6E5C>今年も……,"그런건 아닌데, 매년 축제마다<6E5C>할아버지랑 노점을 내니까,<6E5C>올해도……","그런건 아닌데, 매년 축제마다<6E5C>할아버지랑 노점을 내니까,<6E5C>올해도……"
dom3Festival.mes,Script/dom3Festival.mes,62,10,주인공,そうか.大変だなぁ,그렇구나.힘들겠다,그렇구나.힘들겠다
dom3Festival.mes,Script/dom3Festival.mes,63,10,[선택지],頑張ってね俺もやろう,힘내\나도 할래,힘내\나도 할래
dom3Festival.mes,Script/dom3Festival.mes,64,22,주인공,じゃ、邪魔しちゃ悪いな.<6E5C>お店、頑張ってね,"그럼, 방해하면 안되지.<6E5C>가게, 힘내","그럼, 방해하면 안되지.<6E5C>가게, 힘내"
dom3Festival.mes,Script/dom3Festival.mes,65,33,Shino,もっちろん!<이름:3232>さんだったら、<6E5C>もろこし三本は買ってくれるよね?,"당연하지!<이름:3232>씨라면,<6E5C>옥수수 세 개는 사주겠지?","당연하지!<이름:3232>씨라면,<6E5C>옥수수 세 개는 사주겠지?"
dom3Festival.mes,Script/dom3Festival.mes,66,10,주인공,そ、そんなには……,그렇게까지는……,그렇게까지는……
