file,rel_path,block,n_tokens,speaker,source,ai_draft,translation
dom1Athena_L01.mes,Script/dom1Athena_L01.mes,0,11,주인공,えーっと、たしか……,"어디 보자,분명……","어디 보자,분명……"
dom1Athena_L01.mes,Script/dom1Athena_L01.mes,1,6,주인공,あ、アテナ,"아,아테나","아,아테나"
dom1Athena_L01.mes,Script/dom1Athena_L01.mes,2,28,Athena,<이름:3232>!わたしがこの店に来るって<6E5C>言ったの、覚えてたんだ,<이름:3232>! 이 가게에 온다고<6E5C>말한 거 기억했구나,<이름:3232>! 이 가게에 온다고<6E5C>말한 거 기억했구나
dom1Athena_L01.mes,Script/dom1Athena_L01.mes,3,5,주인공,偶然だよ,우연이야,우연이야
dom1Athena_L01.mes,Script/dom1Athena_L01.mes,4,28,Athena,フフ.まぁいいや.ねぇ<이름:3232>、<6E5C>どっちの服がいいと思う?,"후후, 됐어. 있잖아 <이름:3232>,<6E5C>어느 옷이 나아?","후후, 됐어. 있잖아 <이름:3232>,<6E5C>어느 옷이 나아?"
dom1Athena_L01.mes,Script/dom1Athena_L01.mes,5,11,[선택지],ミニスカートチャイナ服,미니스커트차이나 옷,미니스커트<6E5C>차이나 옷
dom1Athena_L01.mes,Script/dom1Athena_L01.mes,6,10,주인공,やっぱミニスカかな,역시 미니스커트네,역시 미니스커트네
dom1Athena_L01.mes,Script/dom1Athena_L01.mes,7,14,Athena,えー<이름:3232>、オジサンくさい!,"에~ <이름:3232>,아저씨 같아!","에~ <이름:3232>,아저씨 같아!"
dom1Athena_L01.mes,Script/dom1Athena_L01.mes,8,9,주인공,わ、悪かったなぁ,"우, 미안하네","우, 미안하네"
dom1Athena_L01.mes,Script/dom1Athena_L01.mes,9,14,주인공,アテナはチャイナが似合うよ,아테나는 차이나가 어울려,아테나는 차이나가 어울려
dom1Athena_L01.mes,Script/dom1Athena_L01.mes,10,6,Athena,ほんとう?,정말?,정말?
dom1Athena_L01.mes,Script/dom1Athena_L01.mes,11,15,주인공,ああ.昔っからよく着てたろ?,"응, 전부터 잘 입었잖아?","응, 전부터 잘 입었잖아?"
dom1Athena_L01.mes,Script/dom1Athena_L01.mes,12,11,Athena,あ、同じクラスの子だ,"아, 같은 반 애다","아, 같은 반 애다"
dom1Athena_L01.mes,Script/dom1Athena_L01.mes,13,17,주인공,げ、アテナファンの野郎じゃないか,"헉, 아테나 팬 녀석 아니야","헉, 아테나 팬 녀석 아니야"
dom1Athena_L01.mes,Script/dom1Athena_L01.mes,14,17,[선택지],アテナから離れるアテナのそばにいる,아테나와 떠난다아테나 곁에있는다,아테나 떠난다<6E5C>아테나 곁에있는다
dom1Athena_L01.mes,Script/dom1Athena_L01.mes,15,4,Athena,<이름:3232>?,<이름:3232>?,<이름:3232>?
dom1Athena_L01.mes,Script/dom1Athena_L01.mes,16,14,주인공,(しーっ.話しかけるなよ),(조용히. 말 걸지 마),(조용히. 말 걸지 마)
dom1Athena_L01.mes,Script/dom1Athena_L01.mes,17,5,[효과음/내레이션],…………,…………,…………
dom1Athena_L01.mes,Script/dom1Athena_L01.mes,18,16,주인공,……ふぅ.なんとか通り過ぎたな,……후우. 어떻게든 지나갔네,……후우. 어떻게든 지나갔네
dom1Athena_L01.mes,Script/dom1Athena_L01.mes,19,17,Athena,もう、隠れなくたっていいじゃない,"정말, 숨지 않아도 되잖아","정말, 숨지 않아도 되잖아"
